user_id,institute_std,attempt_count,completed_attempt_count,class_count,test_count,avg_score_pct,avg_accuracy_expected_pct,avg_completion_pct,latest_attempt_at,ready_class_count,at_risk_class_count,overall_readiness_band,evidence_level
469234611,37nmtc,1,3,1,1,96.0,96.0,100.0,2020-09-03 15:12:17,1,0,READY,VERY_LOW
469266779,ARB APEX BANK PLC,2,2,1,2,88.33500000000001,88.33500000000001,100.0,2025-11-28 10:15:58,1,0,READY,VERY_LOW
469565367,Letshego,9,27,1,9,87.59666666666666,87.59666666666666,100.0,2023-12-12 12:34:27,1,0,READY,LOW
470014977,LETHEGO GHANA,1,1,1,1,90.0,90.0,100.0,2022-07-07 16:03:47,1,0,READY,VERY_LOW
470160834,NMTC Pantang,1,2,1,1,90.0,90.0,100.0,2021-09-19 08:12:16,1,0,READY,VERY_LOW
471391561,nursing training college,1,1,1,1,74.0,74.0,100.0,2020-08-28 12:22:10,1,0,READY,VERY_LOW
471731040,UNKNOWN_UNMAPPED,3,5,3,3,70.33333333333333,70.33333333333333,100.0,2020-04-13 14:12:46,2,0,READY,VERY_LOW
472029232,UNKNOWN_UNMAPPED,3,12,1,3,78.61,78.61,100.0,2020-10-15 11:16:15,1,0,READY,LOW
472140838,UNKNOWN_UNMAPPED,1,1,1,1,50.0,50.0,100.0,2020-06-10 12:06:18,0,0,NEAR_READY,VERY_LOW
472162039,vvu,4,21,1,4,69.375,69.375,100.0,2022-05-02 03:09:18,1,0,READY,LOW
472406818,UNKNOWN_UNMAPPED,1,4,1,1,100.0,100.0,100.0,2020-09-15 18:31:10,1,0,READY,VERY_LOW
472584005,AFB,5,15,1,5,91.468,91.468,100.0,2022-12-20 16:00:01,1,0,READY,LOW
472765923,students,12,23,5,12,75.423,75.423,100.0,2022-08-04 12:06:54,4,0,READY,VERY_LOW
473063832,UNKNOWN_UNMAPPED,3,3,1,3,63.333333333333336,63.333333333333336,100.0,2022-06-28 10:27:49,1,0,READY,LOW
473321376,UNKNOWN_UNMAPPED,1,1,1,1,35.0,35.0,100.0,2020-10-10 10:24:58,0,1,AT_RISK,VERY_LOW
473418571,UNKNOWN_UNMAPPED,1,2,1,1,34.43,34.43,100.0,2021-03-08 11:55:20,0,1,AT_RISK,VERY_LOW
474115408,Letshego Ghana,3,5,1,3,92.7,92.7,100.0,2021-06-30 08:55:33,1,0,READY,LOW
474249802,UNKNOWN_UNMAPPED,1,1,1,1,9.68,9.68,100.0,2021-01-24 14:12:41,0,1,AT_RISK,VERY_LOW
474468051,Awe senior high school,1,1,1,1,42.0,42.0,100.0,2020-05-21 12:48:27,0,1,AT_RISK,VERY_LOW
475901244,UNKNOWN_UNMAPPED,3,3,3,3,31.486666666666668,31.486666666666668,100.0,2021-06-23 14:28:18,0,3,AT_RISK,VERY_LOW
476068912,UNKNOWN_UNMAPPED,1,2,1,1,96.0,96.0,100.0,2016-12-14 20:23:40,1,0,READY,VERY_LOW
476280465,Royal diadem school,7,21,5,7,88.158,88.158,100.0,2020-04-04 08:47:17,5,0,READY,VERY_LOW
476412244,UNKNOWN_UNMAPPED,6,8,5,6,24.0,24.0,100.0,2024-08-29 15:47:38,0,4,AT_RISK,VERY_LOW
476731973,Methodist Girls High Sch.,1,1,1,1,7.5,7.5,100.0,2020-03-26 21:26:05,0,1,AT_RISK,VERY_LOW
476777667,UNKNOWN_UNMAPPED,2,3,1,2,56.0,56.0,100.0,2020-09-02 23:28:43,0,0,NEAR_READY,VERY_LOW
476953840,Awusco,4,7,3,4,34.5,34.5,100.0,2020-05-28 17:43:26,0,1,AT_RISK,VERY_LOW
477222411,The lord's star school,12,41,4,12,77.22940476190476,77.22940476190476,100.0,2021-09-01 20:55:14,3,0,READY,VERY_LOW
478197037,UNKNOWN_UNMAPPED,1,1,1,1,22.0,22.0,100.0,2021-01-18 14:52:53,0,1,AT_RISK,VERY_LOW
478348785,Nursing Training Collage,1,1,1,1,36.0,38.0,100.0,2021-10-22 21:02:28,0,1,AT_RISK,VERY_LOW
478672069,UNKNOWN_UNMAPPED,1,2,1,1,44.0,44.0,100.0,2019-10-12 22:32:19,0,0,NEAR_READY,VERY_LOW
479159099,LETSHEGO GHANA,10,16,1,10,92.143,92.143,100.0,2024-12-31 17:10:04,1,0,READY,LOW
480051260,UNKNOWN_UNMAPPED,1,4,1,1,100.0,100.0,100.0,2019-09-18 11:13:47,1,0,READY,VERY_LOW
480435894,UNKNOWN_UNMAPPED,2,6,1,2,81.0,81.0,100.0,2020-12-23 12:45:33,1,0,READY,VERY_LOW
480729181,37nmtc,1,1,1,1,66.0,66.0,100.0,2020-09-02 13:18:25,1,0,READY,VERY_LOW
480985563,UNKNOWN_UNMAPPED,2,2,2,2,48.75,48.75,100.0,2020-04-01 20:24:51,1,1,NEAR_READY,VERY_LOW
481195633,UNKNOWN_UNMAPPED,2,4,1,2,72.0,73.0,100.0,2020-09-01 14:10:17,1,0,READY,VERY_LOW
481786997,Nursing Training College,2,10,1,2,73.0,75.0,100.0,2022-09-02 03:24:13,1,0,READY,VERY_LOW
482019248,UNKNOWN_UNMAPPED,3,7,1,3,64.5,65.83333333333333,100.0,2020-10-22 11:32:43,1,0,READY,LOW
483023154,Shs,1,1,1,1,28.0,28.0,100.0,2020-04-17 18:50:37,0,1,AT_RISK,VERY_LOW
483235681,UNKNOWN_UNMAPPED,1,1,1,1,32.5,32.5,100.0,2020-03-28 22:37:51,0,1,AT_RISK,VERY_LOW
483642740,Acellus,1,1,1,1,18.0,18.0,100.0,2020-04-26 07:33:49,0,1,AT_RISK,VERY_LOW
483781018,University of Education,1,4,1,1,85.0,85.0,100.0,2020-01-05 08:04:38,1,0,READY,VERY_LOW
483883415,COHSA,1,1,1,1,54.0,54.0,100.0,2020-09-15 16:17:26,0,0,NEAR_READY,VERY_LOW
484018052,UNKNOWN_UNMAPPED,2,4,2,2,72.5,72.5,100.0,2020-04-16 11:49:10,1,0,READY,VERY_LOW
484120700,Nursing and midwifery,1,2,1,1,2.5,2.5,100.0,2020-03-24 20:41:58,0,1,AT_RISK,VERY_LOW
484778265,Accra Academy,1,2,1,1,32.0,32.0,100.0,2020-04-21 16:54:21,0,1,AT_RISK,VERY_LOW
485003518,sefwi Wiawso nursing school,4,19,1,4,41.082499999999996,41.082499999999996,100.0,2022-11-08 01:21:08,0,1,AT_RISK,LOW
485072519,Suhum Senior High Technical School,1,10,1,1,75.0,75.0,100.0,2020-04-14 15:20:15,1,0,READY,VERY_LOW
485827701,UNKNOWN_UNMAPPED,4,11,1,4,74.6675,74.6675,100.0,2020-10-21 13:37:50,1,0,READY,LOW
487523712,UNKNOWN_UNMAPPED,1,5,1,1,35.0,35.0,100.0,2021-02-18 23:28:38,0,1,AT_RISK,VERY_LOW
487600224,UNKNOWN_UNMAPPED,2,2,2,2,33.0,33.0,100.0,2020-10-12 21:20:30,0,2,AT_RISK,VERY_LOW
488658351,Apam Senior high,1,2,1,1,52.5,52.5,100.0,2020-04-06 13:48:48,0,0,NEAR_READY,VERY_LOW
488835083,UNKNOWN_UNMAPPED,3,4,1,3,91.55666666666667,91.55666666666667,100.0,2022-07-08 13:13:35,1,0,READY,LOW
488960211,NTC Sefwi Wiawso,2,11,1,2,99.0,99.0,100.0,2020-09-05 16:57:31,1,0,READY,VERY_LOW
489741938,THE LORD'S STAR INTERNATIONAL SCHOOL,2,6,2,2,83.75,83.75,100.0,2021-07-09 00:57:25,2,0,READY,VERY_LOW
490265235,UNKNOWN_UNMAPPED,2,3,1,2,72.5,72.5,100.0,2019-03-29 13:12:51,1,0,READY,VERY_LOW
490675042,UNKNOWN_UNMAPPED,1,2,1,1,82.35,82.35,100.0,2020-12-23 16:32:50,1,0,READY,VERY_LOW
491119058,UNKNOWN_UNMAPPED,1,2,1,1,55.0,55.0,100.0,2022-04-07 20:10:38,0,0,NEAR_READY,VERY_LOW
491663010,UNKNOWN_UNMAPPED,1,5,1,1,100.0,100.0,100.0,2021-03-08 20:54:12,1,0,READY,VERY_LOW
491732553,UNKNOWN_UNMAPPED,2,7,1,2,81.0,81.0,100.0,2021-10-07 11:53:19,1,0,READY,VERY_LOW
491979303,Obrachire senior high sch,1,1,1,1,44.0,44.0,100.0,2020-04-21 10:00:54,0,0,NEAR_READY,VERY_LOW
492493931,LETSHEGO,5,12,1,5,91.334,91.334,100.0,2025-12-10 16:07:17,1,0,READY,LOW
492675634,37NMTC,1,1,1,1,72.0,72.0,100.0,2020-09-02 13:31:12,1,0,READY,VERY_LOW
492969053,UNKNOWN_UNMAPPED,1,1,1,1,2.5,2.5,100.0,2021-11-07 09:32:12,0,1,AT_RISK,VERY_LOW
492979815,UNKNOWN_UNMAPPED,3,8,1,3,94.66666666666667,94.66666666666667,100.0,2020-12-17 14:28:25,1,0,READY,LOW
494366291,UNKNOWN_UNMAPPED,1,1,1,1,77.5,77.5,100.0,2020-03-24 11:00:20,1,0,READY,VERY_LOW
494678697,S.H.S,1,2,1,1,40.0,40.0,100.0,2020-04-07 14:30:48,0,1,AT_RISK,VERY_LOW
495040471,Kumasi senior high technical,1,1,1,1,37.5,37.5,100.0,2020-03-24 11:35:08,0,1,AT_RISK,VERY_LOW
495473364,UNKNOWN_UNMAPPED,3,13,1,3,83.55666666666667,84.22333333333334,100.0,2021-11-23 21:18:17,1,0,READY,LOW
495582687,UNKNOWN_UNMAPPED,2,13,1,2,92.5,92.5,100.0,2019-05-25 19:29:43,1,0,READY,VERY_LOW
495684268,UNKNOWN_UNMAPPED,1,1,1,1,1.64,1.64,100.0,2022-07-31 11:54:29,0,1,AT_RISK,VERY_LOW
496565128,ARB APEX BANK PLC,3,3,2,3,71.66499999999999,71.66499999999999,100.0,2025-11-24 16:02:32,1,0,READY,VERY_LOW
496724619,UNKNOWN_UNMAPPED,1,1,1,1,48.39,48.39,100.0,2020-11-22 06:39:00,0,0,NEAR_READY,VERY_LOW
497192726,NMTC - PANTANG,1,2,1,1,54.0,54.0,100.0,2020-08-27 15:17:48,0,0,NEAR_READY,VERY_LOW
498154258,Yikrosec,1,1,1,1,17.5,17.5,100.0,2020-03-28 20:36:13,0,1,AT_RISK,VERY_LOW
498215934,Nursing,2,5,1,2,56.0,56.0,100.0,2022-08-04 19:13:58,0,0,NEAR_READY,VERY_LOW
499654337,student,1,1,1,1,2.5,2.5,100.0,2020-04-11 14:10:20,0,1,AT_RISK,VERY_LOW
499929031,UNKNOWN_UNMAPPED,1,2,1,1,48.0,48.0,100.0,2021-02-15 18:53:10,0,0,NEAR_READY,VERY_LOW
499963621,UNKNOWN_UNMAPPED,1,2,1,1,78.0,78.0,100.0,2021-10-25 09:14:18,1,0,READY,VERY_LOW
499973389,UNKNOWN_UNMAPPED,4,8,1,4,75.25,75.25,100.0,2020-10-21 13:55:52,1,0,READY,LOW
501349285,UNKNOWN_UNMAPPED,2,3,2,2,34.0,34.0,100.0,2020-04-27 19:07:51,0,2,AT_RISK,VERY_LOW
502098529,UNKNOWN_UNMAPPED,22,35,6,22,68.06063888888889,68.06063888888889,100.0,2021-08-22 21:38:16,5,1,READY,LOW
502385369,nightinagle,1,11,1,1,62.0,62.0,100.0,2020-02-19 13:40:20,0,0,NEAR_READY,VERY_LOW
502447713,37Nmtc,2,2,2,2,47.0,47.0,100.0,2020-09-02 12:22:14,0,1,NEAR_READY,VERY_LOW
502962972,UNKNOWN_UNMAPPED,1,1,1,1,50.0,50.0,100.0,2020-09-02 12:21:47,0,0,NEAR_READY,VERY_LOW
504095542,UNKNOWN_UNMAPPED,1,1,1,1,46.0,46.0,100.0,2021-02-15 14:46:57,0,0,NEAR_READY,VERY_LOW
504418679,Shs,2,5,2,2,33.75,33.75,100.0,2020-03-28 12:46:20,0,2,AT_RISK,VERY_LOW
504426995,UNKNOWN_UNMAPPED,1,1,1,1,26.0,28.0,100.0,2021-06-09 15:04:56,0,1,AT_RISK,VERY_LOW
504964427,UNKNOWN_UNMAPPED,12,19,1,12,91.16666666666667,91.16666666666667,100.0,2025-12-09 16:54:22,1,0,READY,LOW
505956837,UNKNOWN_UNMAPPED,1,1,1,1,56.0,56.0,100.0,2020-08-15 03:22:01,0,0,NEAR_READY,VERY_LOW
507325823,SHS,1,2,1,1,82.5,82.5,100.0,2020-04-08 15:20:32,1,0,READY,VERY_LOW
507456732,pantang,2,2,2,2,29.0,29.0,100.0,2021-02-25 12:12:30,0,1,AT_RISK,VERY_LOW
507782683,UNKNOWN_UNMAPPED,4,8,1,4,81.5,81.5,100.0,2020-10-23 13:53:57,1,0,READY,LOW
508330035,HOLY FAMILY NURSING AND MIDWIFERY TRAINING COLLEGE,2,3,1,2,70.0,70.0,100.0,2020-09-03 12:06:31,1,0,READY,VERY_LOW
508426913,37 nmtc,1,2,1,1,54.0,54.0,100.0,2021-09-14 14:32:45,0,0,NEAR_READY,VERY_LOW
509223601,UNKNOWN_UNMAPPED,1,1,1,1,45.1,45.1,100.0,2020-09-20 03:42:19,0,0,NEAR_READY,VERY_LOW
509426206,Tusk Foundation,1,1,1,1,80.0,80.0,100.0,2022-04-10 09:44:31,1,0,READY,VERY_LOW
509814331,UNKNOWN_UNMAPPED,13,18,1,13,93.94923076923077,93.94923076923077,100.0,2025-12-04 15:57:16,1,0,READY,LOW
512470692,UNKNOWN_UNMAPPED,1,2,1,1,92.0,92.0,100.0,2019-09-18 17:02:40,1,0,READY,VERY_LOW
512604727,Burma,2,5,2,2,9.35,9.35,100.0,2025-09-04 07:52:59,0,2,AT_RISK,VERY_LOW
513095277,UNKNOWN_UNMAPPED,1,2,1,1,42.0,42.0,100.0,2020-09-04 09:57:23,0,1,AT_RISK,VERY_LOW
513355945,UNKNOWN_UNMAPPED,1,1,1,1,70.0,70.0,100.0,2019-05-01 12:51:11,1,0,READY,VERY_LOW
513571558,UNKNOWN_UNMAPPED,1,3,1,1,84.0,84.0,100.0,2020-09-02 13:52:13,1,0,READY,VERY_LOW
514763305,NTC SEFWI WIAWSO,1,1,1,1,30.0,30.0,100.0,2022-08-06 09:37:25,0,1,AT_RISK,VERY_LOW
514995350,Dzodze,1,2,1,1,30.0,30.0,100.0,2020-04-10 18:20:42,0,1,AT_RISK,VERY_LOW
515411362,ARB Apex Bank PLC,3,4,1,3,94.44333333333333,94.44333333333333,100.0,2025-11-28 15:42:20,1,0,READY,LOW
515669558,Okuapeman senior high,2,6,2,2,57.845,57.845,100.0,2020-04-12 14:07:55,1,0,NEAR_READY,VERY_LOW
516220756,UNKNOWN_UNMAPPED,1,1,1,1,60.0,64.0,100.0,2020-08-31 14:33:43,0,0,NEAR_READY,VERY_LOW
516726435,UNKNOWN_UNMAPPED,2,2,2,2,29.0,29.0,100.0,2020-06-11 10:10:34,0,2,AT_RISK,VERY_LOW
517190630,Mankessim Senior High Technical School,2,3,2,2,66.25,66.25,100.0,2020-04-04 21:10:22,1,1,READY,VERY_LOW
517296497,nagie’s angels,1,1,1,1,15.38,15.38,100.0,2022-10-25 16:57:23,0,1,AT_RISK,VERY_LOW
517525646,Kay-Billie- Klaer International School,1,1,1,1,60.0,60.0,100.0,2021-07-17 13:32:41,0,0,NEAR_READY,VERY_LOW
517679775,UNKNOWN_UNMAPPED,3,13,1,3,65.16666666666667,65.83333333333333,100.0,2021-02-15 07:20:44,1,0,READY,LOW
518189532,UNKNOWN_UNMAPPED,1,5,1,1,80.0,80.0,100.0,2022-06-21 22:49:17,1,0,READY,VERY_LOW
519244469,Knust,2,2,2,2,32.5,32.5,100.0,2020-02-27 18:09:22,0,1,AT_RISK,VERY_LOW
519456033,UNKNOWN_UNMAPPED,6,14,1,6,90.57,90.57,100.0,2022-12-16 14:37:24,1,0,READY,LOW
520721820,UNKNOWN_UNMAPPED,9,17,1,9,85.3111111111111,85.3111111111111,100.0,2025-12-09 15:55:05,1,0,READY,LOW
521197194,NMTC-PANTANG,1,2,1,1,64.0,64.0,100.0,2020-08-27 17:53:38,1,0,READY,VERY_LOW
521876221,ntc,3,12,1,3,69.33333333333333,69.33333333333333,100.0,2020-09-03 07:55:50,1,0,READY,LOW
522828528,St Johns Grammar,1,2,1,1,54.0,54.0,100.0,2020-04-28 09:31:21,0,0,NEAR_READY,VERY_LOW
523522054,UNKNOWN_UNMAPPED,1,4,1,1,10.0,10.0,100.0,2020-08-16 22:26:46,0,1,AT_RISK,VERY_LOW
523738453,UNKNOWN_UNMAPPED,1,1,1,1,7.5,7.5,100.0,2020-03-25 07:11:30,0,1,AT_RISK,VERY_LOW
524593593,Aggrey memorial,1,1,1,1,32.0,32.0,100.0,2020-04-27 18:00:31,0,1,AT_RISK,VERY_LOW
524599193,Senior high school,2,2,2,2,6.25,6.25,100.0,2020-04-10 04:45:28,0,2,AT_RISK,VERY_LOW
524891586,UNKNOWN_UNMAPPED,1,1,1,1,90.0,90.0,100.0,2018-10-13 10:19:28,1,0,READY,VERY_LOW
524927263,University of Health and Allied Sciences,1,2,1,1,71.67,71.67,100.0,2020-10-01 16:37:23,1,0,READY,VERY_LOW
526064852,37 Nursing and Midwifery Training College,2,8,1,2,65.0,65.0,100.0,2021-02-17 16:10:07,1,0,READY,VERY_LOW
528114735,UNKNOWN_UNMAPPED,11,22,2,11,93.1335,93.1335,100.0,2025-12-04 15:41:11,2,0,READY,VERY_LOW
530025027,Nursing,1,1,1,1,8.0,8.0,100.0,2020-01-31 03:30:22,0,1,AT_RISK,VERY_LOW
530889274,nursing training,4,18,1,4,69.125,69.125,100.0,2022-10-15 13:37:53,1,0,READY,LOW
531054263,UNKNOWN_UNMAPPED,1,3,1,1,90.0,90.0,100.0,2019-03-17 10:23:11,1,0,READY,VERY_LOW
531398330,Zeepay,1,3,1,1,86.67,86.67,100.0,2023-05-22 16:14:04,1,0,READY,VERY_LOW
532266305,UNKNOWN_UNMAPPED,1,4,1,1,88.0,90.0,100.0,2021-02-12 11:46:57,1,0,READY,VERY_LOW
532839795,UNKNOWN_UNMAPPED,1,1,1,1,62.0,62.0,100.0,2020-08-27 13:13:56,0,0,NEAR_READY,VERY_LOW
532944726,37 nmtc,1,1,1,1,44.0,46.0,100.0,2020-12-18 07:26:11,0,0,NEAR_READY,VERY_LOW
533665946,UNKNOWN_UNMAPPED,1,1,1,1,22.5,22.5,100.0,2020-03-25 14:23:43,0,1,AT_RISK,VERY_LOW
533958827,UNKNOWN_UNMAPPED,5,5,1,5,92.666,92.666,100.0,2023-12-15 17:38:03,1,0,READY,LOW
534107952,UNKNOWN_UNMAPPED,3,5,1,3,34.056666666666665,36.056666666666665,100.0,2020-10-07 11:35:07,0,1,AT_RISK,LOW
534346867,hope Marie,2,3,1,2,63.75,63.75,100.0,2020-04-27 19:22:32,1,0,READY,VERY_LOW
534516453,UNKNOWN_UNMAPPED,1,6,1,1,56.0,56.0,100.0,2017-05-19 19:13:15,0,0,NEAR_READY,VERY_LOW
534836333,Pope John Senior High School And Minor Seminary,2,5,2,2,37.5,37.5,100.0,2020-04-03 18:18:04,0,1,AT_RISK,VERY_LOW
535113545,37 NMTC,2,3,1,2,47.0,47.0,100.0,2021-02-17 13:27:50,0,0,NEAR_READY,VERY_LOW
535134967,UNKNOWN_UNMAPPED,3,6,1,3,78.22333333333334,79.55666666666667,100.0,2020-09-02 16:55:12,1,0,READY,LOW
535803384,GJSS,1,3,1,1,55.0,55.0,100.0,2020-03-19 22:24:55,0,0,NEAR_READY,VERY_LOW
535808770,SHS,1,2,1,1,100.0,100.0,100.0,2020-03-16 11:48:47,1,0,READY,VERY_LOW
535887194,College,2,3,2,2,43.75,43.75,100.0,2020-04-12 21:36:38,0,1,NEAR_READY,VERY_LOW
536445987,nursing training,1,1,1,1,86.0,86.0,100.0,2019-10-21 10:57:24,1,0,READY,VERY_LOW
536528827,shs,1,1,1,1,34.43,34.43,100.0,2020-10-22 18:48:53,0,1,AT_RISK,VERY_LOW
537190026,Mawuli School,1,3,1,1,2.0,2.0,100.0,2020-04-30 13:11:54,0,1,AT_RISK,VERY_LOW
537744590,SHS,1,4,1,1,75.0,75.0,100.0,2020-03-25 10:35:33,1,0,READY,VERY_LOW
537836207,UNKNOWN_UNMAPPED,1,2,1,1,62.5,62.5,100.0,2020-03-26 17:02:33,1,0,READY,VERY_LOW
537857024,senior high school,3,5,1,3,41.833333333333336,41.833333333333336,100.0,2020-04-29 15:58:49,0,1,AT_RISK,LOW
537939112,Pantang NMTC,1,2,1,1,48.0,50.0,100.0,2020-09-12 15:19:44,0,0,NEAR_READY,VERY_LOW
538997831,UNKNOWN_UNMAPPED,2,2,1,2,31.0,31.0,100.0,2021-03-08 22:41:08,0,1,AT_RISK,VERY_LOW
539079989,St.Peter's Roman catholic,1,1,1,1,54.0,54.0,100.0,2020-05-05 20:20:26,0,0,NEAR_READY,VERY_LOW
539532546,UNKNOWN_UNMAPPED,10,17,1,10,88.047,88.047,100.0,2025-12-10 15:24:19,1,0,READY,LOW
539535807,Nursing Training college,1,2,1,1,28.0,28.0,100.0,2022-08-11 16:21:37,0,1,AT_RISK,VERY_LOW
540619263,UNKNOWN_UNMAPPED,1,3,1,1,50.0,50.0,100.0,2020-03-19 21:58:13,0,0,NEAR_READY,VERY_LOW
541438325,UNKNOWN_UNMAPPED,1,4,1,1,98.0,98.0,100.0,2020-09-03 13:20:15,1,0,READY,VERY_LOW
541728384,AIT,1,1,1,1,32.5,32.5,100.0,2020-04-13 06:58:51,0,1,AT_RISK,VERY_LOW
541849620,UNKNOWN_UNMAPPED,1,4,1,1,100.0,100.0,100.0,2020-08-06 09:55:14,1,0,READY,VERY_LOW
541852232,Nkoranman Senior High School,1,9,1,1,75.0,75.0,100.0,2020-04-04 19:41:26,1,0,READY,VERY_LOW
541943491,37Nmtc,1,5,1,1,100.0,100.0,100.0,2020-09-04 03:05:30,1,0,READY,VERY_LOW
542173572,UNKNOWN_UNMAPPED,1,1,1,1,80.0,80.0,100.0,2020-12-22 18:32:05,1,0,READY,VERY_LOW
543323578,UNKNOWN_UNMAPPED,1,6,1,1,90.0,90.0,100.0,2020-08-31 15:42:36,1,0,READY,VERY_LOW
543577643,UNKNOWN_UNMAPPED,2,3,2,2,9.945,9.945,100.0,2022-08-05 16:14:07,0,2,AT_RISK,VERY_LOW
544165435,UNKNOWN_UNMAPPED,2,10,1,2,94.0,94.0,100.0,2021-08-22 08:28:09,1,0,READY,VERY_LOW
544481256,SHE,1,1,1,1,15.0,15.0,100.0,2020-03-26 07:34:51,0,1,AT_RISK,VERY_LOW
545897132,UNKNOWN_UNMAPPED,5,5,1,5,91.332,91.332,100.0,2022-12-19 13:11:31,1,0,READY,LOW
545999302,UNKNOWN_UNMAPPED,2,2,2,2,20.25,20.25,100.0,2020-05-04 20:49:51,0,2,AT_RISK,VERY_LOW
546060414,School,1,2,1,1,60.0,60.0,100.0,2020-03-30 20:18:29,0,0,NEAR_READY,VERY_LOW
546136748,genova,1,1,1,1,35.0,35.0,100.0,2020-08-30 20:21:24,0,1,AT_RISK,VERY_LOW
546975550,NMTC - Pantang,2,6,1,2,72.0,72.0,100.0,2020-12-02 18:02:16,1,0,READY,VERY_LOW
549142163,UNKNOWN_UNMAPPED,1,9,1,1,80.0,80.0,100.0,2020-08-14 22:33:05,1,0,READY,VERY_LOW
549923483,Marcel Ofori,1,3,1,1,43.33,43.33,100.0,2023-12-12 14:58:18,0,1,AT_RISK,VERY_LOW
550424609,Letshego,7,19,1,7,93.32000000000001,93.32000000000001,100.0,2022-12-16 09:14:21,1,0,READY,LOW
550465685,Accelerex Ghana,1,2,1,1,86.67,86.67,100.0,2022-06-29 09:24:03,1,0,READY,VERY_LOW
550513342,UNKNOWN_UNMAPPED,1,1,1,1,40.0,40.0,100.0,2020-03-30 11:20:27,0,1,AT_RISK,VERY_LOW
550567630,UNKNOWN_UNMAPPED,4,38,1,4,90.25,90.25,100.0,2020-10-13 21:01:07,1,0,READY,LOW
551028202,UNKNOWN_UNMAPPED,2,4,1,2,92.5,92.5,100.0,2021-02-10 16:19:43,1,0,READY,VERY_LOW
551393202,UNKNOWN_UNMAPPED,1,1,1,1,38.0,38.0,100.0,2020-07-29 07:19:40,0,1,AT_RISK,VERY_LOW
551402136,UNKNOWN_UNMAPPED,1,2,1,1,27.5,27.5,100.0,2020-03-25 16:40:02,0,1,AT_RISK,VERY_LOW
551488524,Nursing Training College Sefwi Wiawso,2,9,1,2,58.915,58.915,100.0,2020-10-22 15:05:55,0,0,NEAR_READY,VERY_LOW
553868618,SHS,1,1,1,1,35.0,35.0,100.0,2020-03-24 17:57:35,0,1,AT_RISK,VERY_LOW
553983721,UNKNOWN_UNMAPPED,1,3,1,1,32.5,32.5,100.0,2020-04-04 11:03:17,0,1,AT_RISK,VERY_LOW
554212909,UNKNOWN_UNMAPPED,2,4,1,2,58.0,58.0,100.0,2021-02-27 08:19:37,0,0,NEAR_READY,VERY_LOW
554745345,UNKNOWN_UNMAPPED,3,9,2,3,58.75,58.75,100.0,2021-02-07 10:03:58,1,1,NEAR_READY,VERY_LOW
555029111,OSEI TUTU SNR HIGH SCHOOL,2,2,1,2,6.765,6.765,100.0,2020-12-24 00:35:41,0,1,AT_RISK,VERY_LOW
555257842,Achimota Senior High School,1,3,1,1,38.0,38.0,100.0,2020-06-19 17:31:39,0,1,AT_RISK,VERY_LOW
555309925,legon,1,1,1,1,60.0,60.0,100.0,2021-05-02 11:57:17,0,0,NEAR_READY,VERY_LOW
555541383,SHS,1,2,1,1,17.5,17.5,100.0,2020-03-25 18:37:47,0,1,AT_RISK,VERY_LOW
555660177,NMTC Pantang,1,1,1,1,58.0,58.0,100.0,2020-09-08 17:52:34,0,0,NEAR_READY,VERY_LOW
555749937,Life international college,2,2,1,2,72.0,72.0,100.0,2020-04-14 21:15:11,1,0,READY,VERY_LOW
556021491,UNKNOWN_UNMAPPED,12,20,1,12,93.71499999999999,93.71499999999999,100.0,2025-06-25 11:05:16,1,0,READY,LOW
556649061,UNKNOWN_UNMAPPED,3,16,1,3,57.776666666666664,58.44333333333333,100.0,2020-10-21 17:39:20,0,0,NEAR_READY,LOW
557854902,UNKNOWN_UNMAPPED,4,4,4,4,69.375,69.375,100.0,2020-04-04 14:09:23,2,0,READY,VERY_LOW
558701485,ARB APEX BANK PLC,2,3,1,2,93.33500000000001,93.33500000000001,100.0,2025-11-28 12:08:19,1,0,READY,VERY_LOW
558847725,37NMTC,1,1,1,1,54.0,54.0,100.0,2020-09-02 12:20:03,0,0,NEAR_READY,VERY_LOW
559121032,International Institute,4,7,3,4,24.80666666666667,24.80666666666667,100.0,2026-06-01 16:08:39,0,2,AT_RISK,VERY_LOW
559125520,letshego,1,3,1,1,88.0,88.0,100.0,2019-09-18 10:29:57,1,0,READY,VERY_LOW
560751287,UNKNOWN_UNMAPPED,1,1,1,1,20.0,20.0,100.0,2021-06-28 16:28:18,0,1,AT_RISK,VERY_LOW
560775877,nursing training,2,6,1,2,51.835,51.835,100.0,2021-03-09 10:57:17,0,0,NEAR_READY,VERY_LOW
561581890,37nmtc,1,2,1,1,60.0,60.0,100.0,2020-06-04 07:31:39,0,0,NEAR_READY,VERY_LOW
562239685,Secondary School,1,1,1,1,10.0,10.0,100.0,2020-03-28 16:16:22,0,1,AT_RISK,VERY_LOW
563287309,NMTC Pantang,1,1,1,1,34.0,34.0,100.0,2020-08-30 15:05:12,0,1,AT_RISK,VERY_LOW
563434111,afb,7,8,1,7,93.21142857142857,93.21142857142857,100.0,2022-12-16 13:31:42,1,0,READY,LOW
563979234,Okuas,2,5,1,2,90.0,90.0,100.0,2020-01-26 21:07:33,1,0,READY,VERY_LOW
565094809,UNKNOWN_UNMAPPED,2,3,1,2,58.0,59.0,100.0,2020-09-02 13:55:45,0,0,NEAR_READY,VERY_LOW
