user_id,institute_std,class_id,avg_score_pct,avg_accuracy_expected_pct,avg_completion_pct,attempt_count,test_count,question_evidence_count,repeat_attempt_available_flag,readiness_score_pct,evidence_score,evidence_level,low_evidence_flag,readiness_eligible_flag,readiness_block_reason,readiness_band,readiness_confidence_level
673182282,Zeepay,442,76.67,76.67,100.0,1,1,1,0,81.34,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
673930782,UNKNOWN_UNMAPPED,435,100.0,100.0,100.0,1,1,1,1,100.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
675542474,Shs,373,73.13285714285715,73.13285714285715,100.0,7,7,7,1,78.51,27.6,LOW,0,1,none,READY,LOW
676525998,UNKNOWN_UNMAPPED,257,41.03,41.03,100.0,1,1,1,0,52.82,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
676574716,UNKNOWN_UNMAPPED,259,2.5,2.5,100.0,1,1,1,0,22.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
677316391,UNKNOWN_UNMAPPED,352,63.0,63.666666666666664,100.0,3,3,3,1,70.6,24.4,LOW,0,1,none,READY,LOW
677619720,UNKNOWN_UNMAPPED,70,88.77666666666666,88.77666666666666,100.0,6,6,6,1,91.02,26.8,LOW,0,1,none,READY,LOW
678267360,UNKNOWN_UNMAPPED,352,84.0,84.0,100.0,1,1,1,1,87.2,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
678530129,37millitary Nursing and Midwifery training college,391,12.0,12.0,100.0,2,2,2,1,29.6,16.93,VERY_LOW,0,1,none,AT_RISK,VERY_LOW
678747501,Ark Academy,254,55.0,55.0,100.0,1,1,1,1,64.0,9.47,VERY_LOW,1,1,none,NEAR_READY,VERY_LOW
678747501,Ark Academy,257,100.0,100.0,100.0,3,3,3,1,100.0,24.4,LOW,0,1,none,READY,LOW
678747501,Ark Academy,274,90.0,90.0,100.0,1,1,1,1,92.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
679000618,UNKNOWN_UNMAPPED,255,70.0,70.0,100.0,1,1,1,0,76.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
681641761,UNKNOWN_UNMAPPED,259,10.0,10.0,100.0,1,1,1,0,28.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
681690672,UNKNOWN_UNMAPPED,24,80.0,80.0,100.0,1,1,1,0,84.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
681690672,UNKNOWN_UNMAPPED,70,91.025,91.025,100.0,4,4,4,0,92.82,25.2,LOW,0,1,none,READY,LOW
681690672,UNKNOWN_UNMAPPED,71,80.0,80.0,100.0,1,1,1,0,84.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
681690672,UNKNOWN_UNMAPPED,72,80.0,80.0,100.0,1,1,1,0,84.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
681690672,UNKNOWN_UNMAPPED,73,80.0,80.0,100.0,1,1,1,0,84.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
681690672,UNKNOWN_UNMAPPED,74,80.0,80.0,100.0,1,1,1,0,84.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
681690672,UNKNOWN_UNMAPPED,75,80.0,80.0,100.0,1,1,1,0,84.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
681690672,UNKNOWN_UNMAPPED,190,80.0,80.0,100.0,1,1,1,0,84.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
681690672,UNKNOWN_UNMAPPED,191,80.0,80.0,100.0,1,1,1,0,84.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
681690672,UNKNOWN_UNMAPPED,192,80.0,80.0,100.0,1,1,1,0,84.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
682317106,UNKNOWN_UNMAPPED,352,80.0,80.0,100.0,1,1,1,1,84.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
682784256,UNKNOWN_UNMAPPED,253,70.0,70.0,100.0,1,1,1,0,76.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
683142374,Letshego,70,94.16499999999999,94.16499999999999,100.0,4,4,4,1,95.33,25.2,LOW,0,1,none,READY,LOW
684176728,UNKNOWN_UNMAPPED,255,70.0,70.0,100.0,2,2,2,0,76.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
684466933,UNKNOWN_UNMAPPED,253,25.0,25.0,100.0,1,1,1,0,40.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
684466933,UNKNOWN_UNMAPPED,254,58.75,58.75,100.0,2,2,2,0,67.0,16.93,VERY_LOW,0,1,none,NEAR_READY,VERY_LOW
684466933,UNKNOWN_UNMAPPED,255,100.0,100.0,100.0,1,1,1,1,100.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
684466933,UNKNOWN_UNMAPPED,274,100.0,100.0,100.0,1,1,1,1,100.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
685513610,Nagie's Angels Educación. Centre,255,50.0,50.0,100.0,1,1,1,0,60.0,9.47,VERY_LOW,1,1,none,NEAR_READY,VERY_LOW
685595416,UNKNOWN_UNMAPPED,255,12.5,12.5,100.0,1,1,1,0,30.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
685595416,UNKNOWN_UNMAPPED,258,73.68,73.68,100.0,1,1,1,1,78.94,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
685595416,UNKNOWN_UNMAPPED,261,38.0,38.0,100.0,1,1,1,0,50.4,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
685595416,UNKNOWN_UNMAPPED,262,96.08,96.08,100.0,1,1,1,1,96.86,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
685906985,Tadisco,292,75.0,75.0,100.0,1,1,1,1,80.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
685975954,UNKNOWN_UNMAPPED,254,70.0,70.0,100.0,1,1,1,0,76.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
685975954,UNKNOWN_UNMAPPED,257,77.5,77.5,100.0,1,1,1,0,82.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
687901872,UNKNOWN_UNMAPPED,254,2.5,2.5,100.0,1,1,1,0,22.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
687901872,UNKNOWN_UNMAPPED,257,12.82,12.82,100.0,1,1,1,1,30.26,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
688321637,UNKNOWN_UNMAPPED,352,34.75,35.75,100.0,2,2,2,0,48.1,16.93,VERY_LOW,0,1,none,AT_RISK,VERY_LOW
688477477,eCampus,259,22.5,22.5,100.0,1,1,1,0,38.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
689128610,Notre Dame girls senior high school,259,2.0,2.0,100.0,1,1,1,1,21.6,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
689128610,Notre Dame girls senior high school,292,80.0,80.0,100.0,1,1,1,1,84.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
689521911,UNKNOWN_UNMAPPED,352,72.5,72.5,100.0,4,4,4,1,78.0,25.2,LOW,0,1,none,READY,LOW
689646145,Ave Maria School,254,60.0,60.0,100.0,1,1,1,1,68.0,9.47,VERY_LOW,1,1,none,NEAR_READY,VERY_LOW
689994526,Adukrom Presby JHS,255,80.95,80.95,100.0,1,1,1,0,84.76,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
690818054,UNKNOWN_UNMAPPED,292,90.0,90.0,100.0,1,1,1,1,92.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
690994806,UNKNOWN_UNMAPPED,261,24.0,24.0,100.0,1,1,1,0,39.2,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
692212097,UNKNOWN_UNMAPPED,352,42.61,42.61,100.0,3,3,3,0,54.09,24.4,LOW,0,1,none,AT_RISK,LOW
692745949,UNKNOWN_UNMAPPED,352,72.94333333333333,73.61,100.0,3,3,3,1,78.55,24.4,LOW,0,1,none,READY,LOW
692770307,Kwabenya,259,20.0,20.0,100.0,1,1,1,0,36.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
692770307,Kwabenya,292,65.0,65.0,100.0,2,2,2,0,72.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
692844129,37nmtc,352,90.0,90.0,100.0,1,1,1,1,92.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
693198295,UNKNOWN_UNMAPPED,259,22.0,22.0,100.0,2,2,2,1,37.6,16.93,VERY_LOW,0,1,none,AT_RISK,VERY_LOW
693424928,Nursing Training Cllege,352,28.0,30.0,100.0,1,1,1,0,43.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
693825218,COHSA,352,90.0,90.0,100.0,1,1,1,1,92.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
695119957,UNKNOWN_UNMAPPED,352,18.0,20.0,100.0,1,1,1,0,35.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
695163429,UNKNOWN_UNMAPPED,70,94.55111111111111,94.55111111111111,100.0,9,9,9,1,95.64,29.2,LOW,0,1,none,READY,LOW
695243247,Pentecost university,352,86.0,86.0,100.0,1,1,1,1,88.8,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
695550239,Aburi Girls Senior High School,259,27.5,27.5,100.0,1,1,1,0,42.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
695979014,Saint Roses Senior High S,261,56.0,56.0,100.0,1,1,1,0,64.8,9.47,VERY_LOW,1,1,none,NEAR_READY,VERY_LOW
696004737,UNKNOWN_UNMAPPED,352,44.915,45.915,100.0,2,2,2,0,56.23,16.93,VERY_LOW,0,1,none,NEAR_READY,VERY_LOW
696139955,letshego savings and loan,70,95.15833333333335,95.15833333333335,100.0,6,6,6,1,96.13,26.8,LOW,0,1,none,READY,LOW
696645318,Global Accelerex Ghana Limited,441,89.44333333333333,89.44333333333333,100.0,3,3,3,1,91.55,24.4,LOW,0,1,none,READY,LOW
696673104,UNKNOWN_UNMAPPED,260,62.5,62.5,100.0,1,1,1,1,70.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
696827907,UNKNOWN_UNMAPPED,352,94.0,94.0,100.0,2,2,2,1,95.2,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
696868723,UNKNOWN_UNMAPPED,262,29.41,29.41,100.0,1,1,1,0,43.53,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
696914069,UNKNOWN_UNMAPPED,360,80.0,80.0,100.0,1,1,1,1,84.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
697425207,University of professional studies,344,65.0,65.0,100.0,1,1,1,0,72.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
697618881,Ideal College,259,32.5,32.5,100.0,1,1,1,0,46.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
698441583,UNKNOWN_UNMAPPED,352,66.0,66.0,100.0,1,1,1,0,72.8,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
698855420,Efutu Senior High school,259,25.0,25.0,100.0,1,1,1,0,40.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
698855420,Efutu Senior High school,261,60.0,60.0,100.0,1,1,1,0,68.0,9.47,VERY_LOW,1,1,none,NEAR_READY,VERY_LOW
699057083,UNKNOWN_UNMAPPED,352,67.0,67.0,100.0,2,2,2,1,73.6,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
699299469,UNKNOWN_UNMAPPED,24,100.0,100.0,100.0,2,2,2,1,100.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
699299469,UNKNOWN_UNMAPPED,70,92.59222222222223,92.59222222222223,100.0,9,9,9,1,94.07,29.2,LOW,0,1,none,READY,LOW
699299469,UNKNOWN_UNMAPPED,71,100.0,100.0,100.0,2,2,2,1,100.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
699299469,UNKNOWN_UNMAPPED,72,100.0,100.0,100.0,2,2,2,1,100.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
699299469,UNKNOWN_UNMAPPED,73,100.0,100.0,100.0,2,2,2,1,100.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
699299469,UNKNOWN_UNMAPPED,74,100.0,100.0,100.0,2,2,2,1,100.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
699299469,UNKNOWN_UNMAPPED,75,100.0,100.0,100.0,2,2,2,1,100.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
699299469,UNKNOWN_UNMAPPED,190,100.0,100.0,100.0,2,2,2,1,100.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
699299469,UNKNOWN_UNMAPPED,191,100.0,100.0,100.0,2,2,2,1,100.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
699299469,UNKNOWN_UNMAPPED,192,100.0,100.0,100.0,2,2,2,1,100.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
699581399,Letshego Ghana,70,94.61285714285714,94.61285714285714,100.0,7,7,7,1,95.69,27.6,LOW,0,1,none,READY,LOW
700111059,shs,259,25.0,25.0,100.0,1,1,1,0,40.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
700560819,Sefwi Wiawso nursing training college,352,31.723333333333333,31.723333333333333,100.0,3,3,3,1,45.38,24.4,LOW,0,1,none,AT_RISK,LOW
700797557,UNKNOWN_UNMAPPED,70,92.40307692307692,92.40307692307692,100.0,13,13,13,1,93.92,32.4,LOW,0,1,none,READY,LOW
700960368,PCE Demonstration,253,20.0,20.0,100.0,1,1,1,0,36.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
700960368,PCE Demonstration,255,85.0,85.0,100.0,1,1,1,1,88.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
701726595,Anum Presby SHS,259,42.0,42.0,100.0,1,1,1,0,53.6,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
701726595,Anum Presby SHS,261,68.0,68.0,100.0,1,1,1,0,74.4,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
701767222,UNKNOWN_UNMAPPED,70,83.17666666666666,83.17666666666666,100.0,3,3,3,1,86.54,24.4,LOW,0,1,none,READY,LOW
702027392,Kumasi Senior High/Tech s,259,32.5,32.5,100.0,1,1,1,0,46.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
702099706,UNKNOWN_UNMAPPED,259,4.0,4.0,100.0,1,1,1,0,23.2,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
703515997,UNKNOWN_UNMAPPED,254,75.0,75.0,100.0,1,1,1,0,80.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
703515997,UNKNOWN_UNMAPPED,288,94.0,94.0,100.0,1,1,1,1,95.2,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
703515997,UNKNOWN_UNMAPPED,373,79.03,79.03,100.0,2,2,2,1,83.22,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
705815543,ucc,434,100.0,100.0,100.0,1,1,1,1,100.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
705857674,NMTC-Pantang,391,25.0,25.0,100.0,1,1,1,0,40.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
706336728,Tusk Foundation,288,16.0,16.0,100.0,1,1,1,0,32.8,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
707177460,Tusk Foundation,273,30.0,30.0,100.0,1,1,1,0,44.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
707262642,Sefwi Wiawso Nursing Training,352,69.2925,69.2925,100.0,4,4,4,1,75.43,25.2,LOW,0,1,none,READY,LOW
707526174,UNKNOWN_UNMAPPED,352,46.0,46.0,100.0,1,1,1,0,56.8,9.47,VERY_LOW,1,1,none,NEAR_READY,VERY_LOW
708265873,shs,259,5.0,5.0,100.0,1,1,1,0,24.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
708265873,shs,260,72.5,72.5,100.0,1,1,1,0,78.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
708265873,shs,261,53.0,53.0,100.0,2,2,2,0,62.4,16.93,VERY_LOW,0,1,none,NEAR_READY,VERY_LOW
708265873,shs,292,90.0,90.0,100.0,1,1,1,1,92.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
708361187,UNKNOWN_UNMAPPED,391,58.0,58.0,100.0,2,2,2,1,66.4,16.93,VERY_LOW,0,1,none,NEAR_READY,VERY_LOW
708509757,UNKNOWN_UNMAPPED,262,26.79,26.79,100.0,1,1,1,0,41.43,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
708624911,UNKNOWN_UNMAPPED,352,24.335,24.335,100.0,2,2,2,0,39.47,16.93,VERY_LOW,0,1,none,AT_RISK,VERY_LOW
709180315,Suhum junior high school,253,7.5,7.5,100.0,1,1,1,0,26.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
709825257,NTC /SW,352,38.666666666666664,38.666666666666664,100.0,3,3,3,1,50.93,24.4,LOW,0,1,none,AT_RISK,LOW
710305748,University of Phoenix,348,60.0,60.0,100.0,1,1,1,0,68.0,9.47,VERY_LOW,1,1,none,NEAR_READY,VERY_LOW
710781910,General Art,260,62.5,62.5,100.0,1,1,1,0,70.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
710781910,General Art,291,37.5,37.5,100.0,1,1,1,0,50.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
712032872,Letshego ghana savings,70,91.66499999999999,91.66499999999999,100.0,4,4,4,0,93.33,25.2,LOW,0,1,none,READY,LOW
712238819,Nursing Training College Sefwi wiawso,352,50.417500000000004,50.417500000000004,100.0,4,4,4,1,60.33,25.2,LOW,0,1,none,NEAR_READY,LOW
712963578,UNKNOWN_UNMAPPED,391,76.0,76.0,100.0,1,1,1,0,80.8,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
713128693,UNKNOWN_UNMAPPED,253,75.0,75.0,100.0,1,1,1,1,80.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
713280892,Adiembra Senior High School,259,72.5,72.5,100.0,1,1,1,0,78.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
713633217,Education,259,10.0,10.0,100.0,1,1,1,0,28.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
713633217,Education,262,36.67,36.67,100.0,1,1,1,0,49.34,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
714786630,37 NMTC,352,12.0,12.0,100.0,1,1,1,0,29.6,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
714892014,UNKNOWN_UNMAPPED,352,64.0,64.0,100.0,1,1,1,1,71.2,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
714909125,UNKNOWN_UNMAPPED,70,91.59142857142857,91.59142857142857,100.0,7,7,7,1,93.27,27.6,LOW,0,1,none,READY,LOW
715470553,Osei Tutu shs,262,80.0,80.0,100.0,1,1,1,0,84.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
716050930,SWSBUS,260,55.0,55.0,100.0,1,1,1,1,64.0,9.47,VERY_LOW,1,1,none,NEAR_READY,VERY_LOW
716788408,Pentecost Senior high,261,100.0,100.0,100.0,1,1,1,1,100.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
717425096,ZEEPAY,442,70.0,70.0,100.0,1,1,1,0,76.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
717989205,SHS,259,17.5,17.5,100.0,1,1,1,0,34.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
718168902,UNKNOWN_UNMAPPED,70,84.0,84.0,100.0,1,1,1,1,87.2,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
718803009,UNKNOWN_UNMAPPED,391,55.0,55.0,100.0,2,2,2,1,64.0,16.93,VERY_LOW,0,1,none,NEAR_READY,VERY_LOW
719726802,UNKNOWN_UNMAPPED,262,7.84,7.84,100.0,1,1,1,0,26.27,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
720336008,Tusk Foundation,262,55.77,55.77,100.0,1,1,1,0,64.62,9.47,VERY_LOW,1,1,none,NEAR_READY,VERY_LOW
720601043,UNKNOWN_UNMAPPED,345,95.0,95.0,100.0,1,1,1,1,96.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
720676105,UNKNOWN_UNMAPPED,441,93.33,93.33,100.0,1,1,1,0,94.66,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
721698894,UNKNOWN_UNMAPPED,352,78.0,80.0,100.0,1,1,1,1,83.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
721827673,UNKNOWN_UNMAPPED,352,50.0,50.0,100.0,1,1,1,0,60.0,9.47,VERY_LOW,1,1,none,NEAR_READY,VERY_LOW
722893271,Global Accelerex Ghana,441,95.55333333333333,95.55333333333333,100.0,3,3,3,1,96.44,24.4,LOW,0,1,none,READY,LOW
723367249,UNKNOWN_UNMAPPED,253,40.0,40.0,100.0,1,1,1,0,52.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
723367249,UNKNOWN_UNMAPPED,254,55.0,55.0,100.0,1,1,1,0,64.0,9.47,VERY_LOW,1,1,none,NEAR_READY,VERY_LOW
723819520,Nursing,352,78.0,80.0,100.0,1,1,1,1,83.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
724481773,UNKNOWN_UNMAPPED,352,24.94333333333333,24.94333333333333,100.0,3,3,3,1,39.95,24.4,LOW,0,1,none,AT_RISK,LOW
724923901,S.H.S,259,2.5,2.5,100.0,1,1,1,0,22.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
725567090,Kay Billie Klaer International School,255,88.75,88.75,100.0,2,2,2,0,91.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
726453706,UNKNOWN_UNMAPPED,259,15.0,15.0,100.0,1,1,1,0,32.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
726453706,UNKNOWN_UNMAPPED,260,70.0,70.0,100.0,1,1,1,1,76.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
726453706,UNKNOWN_UNMAPPED,261,67.0,67.0,100.0,4,4,4,1,73.6,25.2,LOW,0,1,none,READY,LOW
727401100,UNKNOWN_UNMAPPED,352,90.0,90.0,100.0,3,3,3,1,92.0,24.4,LOW,0,1,none,READY,LOW
727403129,shs,259,32.5,32.5,100.0,1,1,1,0,46.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
727437010,UNKNOWN_UNMAPPED,70,85.33500000000001,85.33500000000001,100.0,2,2,2,1,88.27,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
727847321,senior high school,259,47.5,47.5,100.0,1,1,1,1,58.0,9.47,VERY_LOW,1,1,none,NEAR_READY,VERY_LOW
727950498,st. Paul's senior high school,259,45.0,45.0,100.0,1,1,1,1,56.0,9.47,VERY_LOW,1,1,none,NEAR_READY,VERY_LOW
728059180,UNKNOWN_UNMAPPED,70,89.50857142857141,89.50857142857141,100.0,7,7,7,1,91.61,27.6,LOW,0,1,none,READY,LOW
728221117,UNKNOWN_UNMAPPED,70,91.01769230769231,91.01769230769231,100.0,13,13,13,1,92.81,32.4,LOW,0,1,none,READY,LOW
728460943,UNKNOWN_UNMAPPED,259,7.5,7.5,100.0,1,1,1,0,26.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
728460943,UNKNOWN_UNMAPPED,261,24.0,24.0,100.0,1,1,1,0,39.2,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
728859444,UNKNOWN_UNMAPPED,260,67.5,67.5,100.0,1,1,1,1,74.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
730018235,Prince of Peace Methodist Church,254,70.0,70.0,100.0,1,1,1,0,76.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
730018235,Prince of Peace Methodist Church,260,72.5,72.5,100.0,1,1,1,1,78.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
730018235,Prince of Peace Methodist Church,261,94.0,94.0,100.0,2,2,2,1,95.2,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
730018235,Prince of Peace Methodist Church,262,67.35000000000001,67.35000000000001,100.0,3,3,3,1,73.88,24.4,LOW,0,1,none,READY,LOW
730018235,Prince of Peace Methodist Church,263,37.7,37.7,100.0,1,1,1,1,50.16,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
730282101,UNKNOWN_UNMAPPED,24,100.0,100.0,100.0,2,2,2,0,100.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
730282101,UNKNOWN_UNMAPPED,70,100.0,100.0,100.0,2,2,2,0,100.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
730282101,UNKNOWN_UNMAPPED,71,100.0,100.0,100.0,2,2,2,0,100.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
730282101,UNKNOWN_UNMAPPED,72,100.0,100.0,100.0,2,2,2,0,100.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
730282101,UNKNOWN_UNMAPPED,73,100.0,100.0,100.0,2,2,2,0,100.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
730282101,UNKNOWN_UNMAPPED,74,100.0,100.0,100.0,2,2,2,0,100.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
730282101,UNKNOWN_UNMAPPED,75,100.0,100.0,100.0,2,2,2,0,100.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
730282101,UNKNOWN_UNMAPPED,190,100.0,100.0,100.0,2,2,2,0,100.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
730282101,UNKNOWN_UNMAPPED,191,100.0,100.0,100.0,2,2,2,0,100.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
730282101,UNKNOWN_UNMAPPED,192,100.0,100.0,100.0,2,2,2,0,100.0,16.93,VERY_LOW,0,1,none,READY,VERY_LOW
730282101,UNKNOWN_UNMAPPED,260,65.0,65.0,100.0,1,1,1,0,72.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
730282101,UNKNOWN_UNMAPPED,261,64.0,64.0,100.0,1,1,1,0,71.2,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
732786372,UNKNOWN_UNMAPPED,70,94.3575,94.3575,100.0,4,4,4,1,95.49,25.2,LOW,0,1,none,READY,LOW
733561414,UNKNOWN_UNMAPPED,352,88.0,88.0,100.0,1,1,1,1,90.4,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
733561414,UNKNOWN_UNMAPPED,391,74.0,74.0,100.0,1,1,1,1,79.2,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
733636648,jhs,257,94.87,94.87,100.0,1,1,1,1,95.9,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
733636648,jhs,274,85.0,85.0,100.0,1,1,1,1,88.0,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
733765509,Technical,259,35.0,35.0,100.0,1,1,1,1,48.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
733765509,Technical,260,25.0,25.0,100.0,1,1,1,0,40.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
734882311,NMTC-pantang,391,78.0,78.0,100.0,1,1,1,0,82.4,9.47,VERY_LOW,1,1,none,READY,VERY_LOW
735159734,UNKNOWN_UNMAPPED,352,81.66666666666667,81.66666666666667,100.0,3,3,3,1,85.33,24.4,LOW,0,1,none,READY,LOW
736841271,UNKNOWN_UNMAPPED,261,40.0,40.0,100.0,1,1,1,0,52.0,9.47,VERY_LOW,1,1,none,AT_RISK,VERY_LOW
